subject,predicate,object,chunk_id
náklady na zpracování návrhu regulačního plánu,hradí,obec,580fba7ef5594e168fc23c3d30734caa
náklady na zpracování návrhu regulačního plánu,hradí,kraj,580fba7ef5594e168fc23c3d30734caa
stavební zákon,schvaluje,zadání,d319da5cfbe44d9f825269d88fcdd53d
zastupitelstvo obce nebo kraje,rozhodlo,pořízení regulačního plánu,d319da5cfbe44d9f825269d88fcdd53d
obsahové náležitosti podnětu,stanoví,prováděcí právní předpis,d319da5cfbe44d9f825269d88fcdd53d
pořizovatel,zajišťuje,zpracování návrhu regulačního plánu,d319da5cfbe44d9f825269d88fcdd53d
návrh regulačního plánu,obsahuje,údaje o vlivu zámě,d319da5cfbe44d9f825269d88fcdd53d
stavební zákon,pořizován,dotčené orgány,5fe16b35b1f84999a1e45965ae5f932e
každý,může uplatnit,připomínky,5fe16b35b1f84999a1e45965ae5f932e
osoby,mohou uplatnit,námitky,5fe16b35b1f84999a1e45965ae5f932e
námitky,musí uvést,odůvodnění,5fe16b35b1f84999a1e45965ae5f932e
námitky,musí uvést,údaje podle katastru nemovitostí dokladující dotčená práva,5fe16b35b1f84999a1e45965ae5f932e
stavební zákon,upravuje,úpravu regulačního plánu,762d8781b4964eaeaf57f6609404f0a5
žadatel,zajišťuje,úpravu regulačního plánu,762d8781b4964eaeaf57f6609404f0a5
návrh regulačního plánu,projedná se,upravený návrh,762d8781b4964eaeaf57f6609404f0a5
pořizovatel,posoudí,soulad návrhu regulačního plánu,762d8781b4964eaeaf57f6609404f0a5
soulad návrhu regulačního plánu,s politikou,územního rozvoje,762d8781b4964eaeaf57f6609404f0a5
stavební zákon,stanoví,podmínku pro vydání regulačního plánu,fab5bfdfb6bc4b6e9731887ae2d5f31c
příslušná obec nebo kraj,zajišťuje,změnu regulačního plánu,fab5bfdfb6bc4b6e9731887ae2d5f31c
příslušná obec nebo kraj,zruší,regulační plán,fab5bfdfb6bc4b6e9731887ae2d5f31c
ustanovení o nahrazení územního rozhodnutí,platí,3 roky,fab5bfdfb6bc4b6e9731887ae2d5f31c
doba platnosti,může být,prodloužena změnou regulačního pl,fab5bfdfb6bc4b6e9731887ae2d5f31c
stavební zákon,uzavřena,tato veřejnoprávní smlouva,6337b2d301dc41199145681b7d5cca60
stavební zákon,nabyla,tato veřejnoprávní smlouva,6337b2d301dc41199145681b7d5cca60
regulační plán,lze změnit,rozhodnutím příslušného zastupitelstva,6337b2d301dc41199145681b7d5cca60
změna regulačního plánu,se postupuje,podle ustanovení § 61 až 65,6337b2d301dc41199145681b7d5cca60
stavební zákon,stanoví,pořízení a vydání jeho změny,c5a1f9263c37413188fd31eb5323ffa1
stavební zákon,stanoví,rozhodnout o jeho zrušení,c5a1f9263c37413188fd31eb5323ffa1
pořizovatel,zajišťuje,vyhotovení úplného znění regulačního plánu po jeho změně,c5a1f9263c37413188fd31eb5323ffa1
vyhotovení,opatří,záznamem o účinnosti,c5a1f9263c37413188fd31eb5323ffa1
změna regulačního plánu,zpracovává,včetně z,c5a1f9263c37413188fd31eb5323ffa1
stavební zákon,upravuje,kraj,77e468a888da4c70b1e33f49816b9ce6
regulační plán,platnost,doba,77e468a888da4c70b1e33f49816b9ce6
regulační plán,pozbývá,platnosti,77e468a888da4c70b1e33f49816b9ce6
regulační plán,lze změnit,rozhodnutím příslušného zastupitelstva,77e468a888da4c70b1e33f49816b9ce6
regulační plán,lze zrušit,rozhodnutím příslušného zastupitelstva,77e468a888da4c70b1e33f49816b9ce6
stavební zákon,upravuje,plán,f6691bdec0a3493aaa73886edad4ad13
zastupitelstvo,může podmínit,pořízení změny regulačního plánu úhradou nákladů,f6691bdec0a3493aaa73886edad4ad13
pořizovatel,zajišťuje,zpracování návrhu změny regulačního plánu,f6691bdec0a3493aaa73886edad4ad13
pořizovatel,doručí,návrh změny regulačního plánu obci,f6691bdec0a3493aaa73886edad4ad13
návrh změny regulačního plánu,doručí,,f6691bdec0a3493aaa73886edad4ad13
stavební zákon,upravuje,změny regulačního plánu,5d8a0c484f0945338c4a28d7c5fabd8b
stavební zákon,upravuje,obsah změny regulačního plánu,5d8a0c484f0945338c4a28d7c5fabd8b
zastupitelstvo,rozhodne,pořízení změny regulačního plánu,5d8a0c484f0945338c4a28d7c5fabd8b
zastupitelstvo,rozhodne,obsah změny regulačního plánu,5d8a0c484f0945338c4a28d7c5fabd8b
návrh,obsahuje,údaje umožňující identifikaci navrhovatele,5d8a0c484f0945338c4a28d7c5fabd8b
stavební zákon,upravuje,regulační plán,2eb3f7c850634e3eb6e4d5fe7edac4be
příslušné zastupitelstvo,vydá,regulační plán,2eb3f7c850634e3eb6e4d5fe7edac4be
příslušné zastupitelstvo,ověří,výsledky projednání,2eb3f7c850634e3eb6e4d5fe7edac4be
příslušné zastupitelstvo,ověří,požadavky uvedené v § 68 odst. 4,2eb3f7c850634e3eb6e4d5fe7edac4be
příslušné zastupitelstvo,vrátí,návrh,2eb3f7c850634e3eb6e4d5fe7edac4be
stavební zákon,stanoví,dotčené osoby oprávněné k podání námitek,072b8e6fe9b74955a94f7f7f56e019a0
stavební zákon,nepřihlíží se,stanoviskům,072b8e6fe9b74955a94f7f7f56e019a0
stavební zákon,nepřihlíží se,připomínkám,072b8e6fe9b74955a94f7f7f56e019a0
stavební zákon,nepřihlíží se,námitkám,072b8e6fe9b74955a94f7f7f56e019a0
pořizovatel,navrhne,výběr nejv,072b8e6fe9b74955a94f7f7f56e019a0
stavební zákon,upravuje,návrh pořizovateli,7e01ffd7ca8843338cb32f9e57675d97
stavební zákon,zamítne,návrh pořizovateli,7e01ffd7ca8843338cb32f9e57675d97
pořizovatel,projedná,upravený návrh,7e01ffd7ca8843338cb32f9e57675d97
změna regulačního plánu,postupuje,obdobně podle § 67 odst. 3 a 4,7e01ffd7ca8843338cb32f9e57675d97
změna regulačního plánu,postupuje,obdobně podle § 68,7e01ffd7ca8843338cb32f9e57675d97
stavební zákon,upravuje,stavby umístí při povolení staveb,679b6e27db7f4532b639162e193bf2d7
rozhodnutí o umístění stavby,nevyžaduje,"informační a reklamní zařízení o celkové ploše do 0,6 m2 umisťovaná mimo ochranná pásma pozemních komunikací",679b6e27db7f4532b639162e193bf2d7
rozhodnutí o umístění stavby,nevyžaduje,stožáry pro vlajky do výšky 8 m,679b6e27db7f4532b639162e193bf2d7
stavební úřad,může uzavřít,veřejnoprávní smlouvu,6a8c84c6f2ea41cb8de5fd3f8c9279f2
stavební úřad,může uzavřít,veřejnoprávní smlouvu o umístění stavby,6a8c84c6f2ea41cb8de5fd3f8c9279f2
stavební úřad,může uzavřít,veřejnoprávní smlouvu o změně využití území,6a8c84c6f2ea41cb8de5fd3f8c9279f2
stavební úřad,může uzavřít,veřejnoprávní smlouvu o změně vlivu užívání stavby na územ,6a8c84c6f2ea41cb8de5fd3f8c9279f2
stavební zákon,posuzuje,návrh veřejnoprávní smlouvy,df92771774c8471a81cee2abaccbcc7f
stavební zákon,sdělí,důvody odmítnutí,df92771774c8471a81cee2abaccbcc7f
žadatel,zajišťuje,souhlasy osob,df92771774c8471a81cee2abaccbcc7f
žadatel,je povinen předložit,veřejnoprávní smlouvu,df92771774c8471a81cee2abaccbcc7f
žadatel,je povinen předložit,souhlasy osob,df92771774c8471a81cee2abaccbcc7f
stavební zákon,upravuje,změnit nebo zrušit samostatným výrokem v rozhodnutí o umístění veřejně prospěšné stavby nebo veřejně prospěšného opatření,b603fdb89940485694b2b61a17b9e0b2
veřejnoprávní smlouvu,lze přezkoumat,z moci úřední v přezkumném řízení podle správního řádu,b603fdb89940485694b2b61a17b9e0b2
přezkumné řízení,lze zahájit,nejpozději do 1 roku od účinnosti veřejnoprávní smlouvy,b603fdb89940485694b2b61a17b9e0b2
územní rozhodnutí,je,rozhodnutí o umístění stavby,63bb012851514925b04d0c470f1babfc
územní rozhodnutí,je,změně využití území,63bb012851514925b04d0c470f1babfc
územní rozhodnutí,je,změně vlivu užívání stavby na území,63bb012851514925b04d0c470f1babfc
územní rozhodnutí,je,dělení nebo scelování pozemků,63bb012851514925b04d0c470f1babfc
územní rozhodnutí,je,ochranném pásmu,63bb012851514925b04d0c470f1babfc
stavební zákon,upravuje,využití území pro stanovený účel,9503adf5863246089b608636f9271db3
stavební zákon,upravuje,právo stavební záměr realizovat,9503adf5863246089b608636f9271db3
stavební zákon,upravuje,uzavření veřejnoprávní smlouvy,9503adf5863246089b608636f9271db3
veřejnoprávní smlouva,lze prodloužit,účinnost,9503adf5863246089b608636f9271db3
stavební zákon,považuje se,stavby pro rodinnou rekreaci v zastavěném území,1bbacd69ce4f44cab83c5fd847775bce
stavební zákon,považuje se,stavby pro rodinnou rekreaci v zastavitelné ploše,1bbacd69ce4f44cab83c5fd847775bce
stavební zákon,považuje se,stavby umístěný v odstupové vzdálenosti nejméně 2 m od hranice pozemku,1bbacd69ce4f44cab83c5fd847775bce
stavební zákon,považuje se,stavby mostních vah,1bbacd69ce4f44cab83c5fd847775bce
stavební zákon,považuje se,"stavby pro hospodaření v lesích a stavby pro výkon práva myslivosti do 30 m2 zastavěné plochy a do 5 m výšky, bez podsklepení",bd141568057f4cc6a2e1aa4a5d30efa2
stavební zákon,považuje se,"důlní díla, důlní stavby pod povrchem a stavby v povrchových lomech a skrývkách, pokud podléhají schvalování a dozoru státní báňské správy podle horních předpisů",bd141568057f4cc6a2e1aa4a5d30efa2
stavební zákon,vyžadují,terénní úpravy podle § 3 odst. 1,6034c740f7544952960e15558733babb
stavební zákon,vyžadují,stanovení dobývacího prostoru,6034c740f7544952960e15558733babb
stavební zákon,vyžadují,"odstavné, manipulační, prodejní, skladové nebo výstavní plochy",6034c740f7544952960e15558733babb
stavební zákon,vyžadují,veřejná a neveřejná pohřebiště,6034c740f7544952960e15558733babb
stavební zákon,považuje se,dinného domu,530ba6b986754a1790d55849bc1a3496
stavební zákon,považuje se,pozemku stavby pro rodinnou rekreaci,530ba6b986754a1790d55849bc1a3496
stavební zákon,neslouží,ke skladování hořlavých látek,530ba6b986754a1790d55849bc1a3496
stavební zákon,neslouží,výbušnin,530ba6b986754a1790d55849bc1a3496
stavební zákon,není,v rozporu s územně plánovací dokumentací,530ba6b986754a1790d55849bc1a3496
stavební zákon,upravuje,územní rozhodnutí,810499134f6d4047b6921aec0b8debdf
územní rozhodnutí,vydává,příslušný stavební úřad,810499134f6d4047b6921aec0b8debdf
územní rozhodnutí,vydává,územní řízení,810499134f6d4047b6921aec0b8debdf
územní rozhodnutí,vydává,zjednodušené územní řízení,810499134f6d4047b6921aec0b8debdf
jiný správní orgán,rozhodne,tento orgán,810499134f6d4047b6921aec0b8debdf
stavební zákon,upravuje,dobíjecí stanice vybavené výlučně běžným dobíjecím bodem,b9c7eb1aac1347db88c5dcf402b1a071
stavební zákon,upravuje,stavby pro výrobu energie z obnovitelných zdrojů s celkovým instalovaným výkonem do 50 kW,b9c7eb1aac1347db88c5dcf402b1a071
stavby pro výrobu energie z obnovitelných zdrojů s celkovým instalovaným výkonem do 50 kW,považují se,v souladu s územně plánovací dokumentací,b9c7eb1aac1347db88c5dcf402b1a071
žadatel,připojí,souhlas k umístění stavebního záměru podle § 184a,be0fe29bb0c749709fcc5f9b20d9f93c
žadatel,připojí,závazná stanoviska,be0fe29bb0c749709fcc5f9b20d9f93c
žadatel,připojí,rozhodnutí dotčených orgánů,be0fe29bb0c749709fcc5f9b20d9f93c
žadatel,připojí,jiné doklady podle zvláštních právních předpisů nebo tohoto zákona,be0fe29bb0c749709fcc5f9b20d9f93c
žadatel,připojí,sml,be0fe29bb0c749709fcc5f9b20d9f93c
stavební zákon,považuje se,dokladem podle zvláštního právního předpisu,a37151bfc70344b0b1680be2d3ee89ed
žadatel,předloží,žádost o vydání rozhodnutí o ochranném pásmu,a37151bfc70344b0b1680be2d3ee89ed
stavební úřad,vyzve,žadatele k doplnění žádosti,a37151bfc70344b0b1680be2d3ee89ed
stavební úřad,zastaví,řízení,a37151bfc70344b0b1680be2d3ee89ed
usnesení o přerušení,se oznamuje,pou,a37151bfc70344b0b1680be2d3ee89ed
stavební zákon,účastníky řízení jsou,účastníci řízení podle § 85 odst. 1 písm. a),c4c706f4598a48f3aee1a6b7d00a63c1
stavební zákon,účastníky řízení jsou,účastníci řízení podle § 85 odst. 2 písm. a),c4c706f4598a48f3aee1a6b7d00a63c1
stavební úřad,může nařídit,veřejné ústní jednání,c4c706f4598a48f3aee1a6b7d00a63c1
stavební úřad,nařídí,veřejné ústní jednání,c4c706f4598a48f3aee1a6b7d00a63c1
stavební zákon,stanoví,prováděcí právní předpis,0bfa6a76a9ad44dab772344c9cb2ebd5
dokumentace změny využití území,může být nahrazena,dokumentací podle zvláštních právních předpisů,0bfa6a76a9ad44dab772344c9cb2ebd5
dokumentace podle zvláštních právních předpisů,upravují,nové využití území,0bfa6a76a9ad44dab772344c9cb2ebd5
náležitosti takové dokumentace,jsou stanoveny,zákonem,0bfa6a76a9ad44dab772344c9cb2ebd5
stavební zákon,upravuje,povinnost nesplní,c515e697d21e4828a27a494064cbc410
stavební úřad,nařídí,opakované veřejné ústní jednání,c515e697d21e4828a27a494064cbc410
porušení této povinnosti žadatele,má za následek,zkrácení práv účastníků územního řízení,c515e697d21e4828a27a494064cbc410
žadatel,povinnost vyvěšení informace,splnil,c515e697d21e4828a27a494064cbc410
stavební zákon,upravuje,dělení pozemků,2913cd9c0aff47e7acbb28f69f720973
stavební zákon,upravuje,scelování pozemků,2913cd9c0aff47e7acbb28f69f720973
rozhodnutí o dělení nebo scelování pozemků,je možno vydat,na žádost podanou všemi vlastníky všech dotčených pozemků,2913cd9c0aff47e7acbb28f69f720973
rozhodnutí o dělení nebo scelování pozemků,je možno vydat,na žádost oprávněné osoby,2913cd9c0aff47e7acbb28f69f720973
stavební zákon,upravuje,dokumentace pro provádění stavby,76186a5daffb434b84e215f5978b8f39
dokumentace pro provádění stavby,musí být zpracována,u stavebních záměrů,76186a5daffb434b84e215f5978b8f39
stavební úřad,stanoví,dobu platnosti rozhodnutí,76186a5daffb434b84e215f5978b8f39
dobu platnosti rozhodnutí,má-li být delší,než stanoví stavební zákon,76186a5daffb434b84e215f5978b8f39
stavební úřad,vyhodnotí,,76186a5daffb434b84e215f5978b8f39
stavební zákon,upravuje,obecné požadavky na využívání území,c3511ed793e84013b11fc1d2c4787aa4
stavební zákon,upravuje,veřejnou dopravní nebo technickou infrastrukturu k možnosti a způsobu napojení,c3511ed793e84013b11fc1d2c4787aa4
stavební zákon,upravuje,podmínky dotčených ochranných a bezpečnostních pásem,c3511ed793e84013b11fc1d2c4787aa4
stavební úřad,posuzuje,soulad s územně plánovací dokumentací,c3511ed793e84013b11fc1d2c4787aa4
obec,uplatňuje,námitky k ochraně zájmů obce,429762593c7a448cb752c4fc30409614
obec,uplatňuje,námitky k ochraně zájmů občanů obce,429762593c7a448cb752c4fc30409614
osoba,může uplatňovat,námitky proti projednávanému záměru,429762593c7a448cb752c4fc30409614
osoba,může uplatňovat,"námitky v rozsahu, jakým může být její právo přímo dotčeno",429762593c7a448cb752c4fc30409614
stavební zákon,upravuje,životní prostředí pro stavební záměr,699af89a187249d580741e3038284acf
stavební úřad,projedná,stavební záměr v územním řízení,699af89a187249d580741e3038284acf
stavební úřad,projedná,posouzení vlivů na životní prostředí,699af89a187249d580741e3038284acf
příslušný úřad,vydá,závazné stanovisko o posouzení vlivů,699af89a187249d580741e3038284acf
stavební zákon,klade,požadavky na veřejnou dopravní a technickou infrastrukturu,644d8439203e4ab8a4b0fd28951c2830
stavební zákon,vyzve,žadatele k předložení smlouvy s příslušnými vlastníky veřejné dopravní a technické infrastruktury,644d8439203e4ab8a4b0fd28951c2830
stavební zákon,stanoví,přiměřenou lhůtu,644d8439203e4ab8a4b0fd28951c2830
žadatel,předloží,požadované smlouvy,644d8439203e4ab8a4b0fd28951c2830
stavební zákon,upravuje,stavební záměr,ea15ee70d2524f87af4289af55f67bf5
stavební zákon,upravuje,veřejnoprávní smlouva,ea15ee70d2524f87af4289af55f67bf5
územní rozhodnutí,pozbývá,platnosti,ea15ee70d2524f87af4289af55f67bf5
stavební úřad,obdržel,sdělení žadatele,ea15ee70d2524f87af4289af55f67bf5
územní rozhodnutí,lze změnit,na odůvodněnou žádost oprávněného,ea15ee70d2524f87af4289af55f67bf5
stavební zákon,upravuje,změnu platnosti,6ace2e72e6d645549953ac18e2c8729a
rozhodnutí o ochranném pásmu,lze změnit,"na žádost toho, komu z něj vyplývá povinnost",6ace2e72e6d645549953ac18e2c8729a
rozhodnutí o ochranném pásmu,lze zrušit,"na žádost toho, komu z něj vyplývá povinnost",6ace2e72e6d645549953ac18e2c8729a
rozhodnutí o ochranném pásmu,lze změnit,z podnětu dotčeného orgánu,6ace2e72e6d645549953ac18e2c8729a
stavební zákon,připojuje,závěr zjišťovacího řízení,8b2fe281e820440d8168e066a05c518d
dokumentace pro vydání územního rozhodnutí,připojuje se,třech vyhotoveních,8b2fe281e820440d8168e066a05c518d
žádost a dokumentace vlivů záměru na životní prostředí,připojuje se,v elektronické podobě,8b2fe281e820440d8168e066a05c518d
obsahové náležitosti žádosti a jejích příloh včetně dokumentace,stanoví,prováděcí právní předpis,8b2fe281e820440d8168e066a05c518d
stavební zákon,upravuje,žádost o vydání územního rozhodnutí,38daeeab9e834380b93b8734d2245442
stavební zákon,upravuje,dokumentace pro vydání územního rozhodnutí,38daeeab9e834380b93b8734d2245442
stavební zákon,upravuje,dokumentace vlivů záměru na životní prostředí,38daeeab9e834380b93b8734d2245442
stavební úřad,neprojednává,žádost,38daeeab9e834380b93b8734d2245442
stavební úřad,zastaví,,38daeeab9e834380b93b8734d2245442
stavební zákon,upravuje,stavební zákondokumentace,4e588732d9594fae9605e2d4936a731d
